valeur, temps
3217, 65.000000
3218, 66.000000
3219, 64.000000
3220, 64.000000
3221, 66.000000
3222, 66.000000
3223, 66.000000
3224, 68.000000
3225, 66.000000
3226, 66.000000
3227, 66.000000
3228, 66.000000
3229, 64.000000
3230, 66.000000
3231, 67.000000
3232, 65.000000
3233, 84.000000
3234, 66.000000
3235, 104.000000
3236, 71.000000
3237, 66.000000
3238, 65.000000
3239, 66.000000
3240, 64.000000
3241, 65.000000
3242, 66.000000
3243, 66.000000
3244, 64.000000
3245, 65.000000
3246, 67.000000
3247, 66.000000
3248, 71.000000
3249, 69.000000
3250, 66.000000
3251, 67.000000
3252, 66.000000
3253, 66.000000
3254, 65.000000
3255, 67.000000
3256, 66.000000
3257, 85.000000
3258, 117.000000
3259, 94.000000
3260, 76.000000
3261, 66.000000
3262, 80.000000
3263, 106.000000
3264, 108.000000
3265, 106.000000
3266, 95.000000
3267, 67.000000
3268, 66.000000
3269, 67.000000
3270, 66.000000
3271, 66.000000
3272, 72.000000
3273, 82.000000
3274, 67.000000
3275, 66.000000
3276, 67.000000
3277, 75.000000
3278, 68.000000
3279, 68.000000
3280, 68.000000
3281, 67.000000
3282, 66.000000
3283, 68.000000
3284, 74.000000
3285, 74.000000
3286, 66.000000
3287, 67.000000
3288, 67.000000
3289, 67.000000
3290, 68.000000
3291, 68.000000
3292, 67.000000
3293, 68.000000
3294, 67.000000
3295, 68.000000
3296, 72.000000
3297, 75.000000
3298, 68.000000
3299, 66.000000
3300, 69.000000
3301, 67.000000
3302, 67.000000
3303, 67.000000
3304, 67.000000
3305, 70.000000
3306, 66.000000
3307, 118.000000
3308, 72.000000
3309, 67.000000
3310, 84.000000
3311, 68.000000
3312, 262.000000
3313, 104.000000
3314, 82.000000
3315, 156.000000
3316, 81.000000
3317, 70.000000
3318, 68.000000
3319, 68.000000
3320, 67.000000
3321, 68.000000
3322, 69.000000
3323, 67.000000
3324, 68.000000
3325, 67.000000
3326, 68.000000
3327, 86.000000
3328, 71.000000
3329, 70.000000
3330, 68.000000
3331, 68.000000
3332, 68.000000
3333, 69.000000
3334, 69.000000
3335, 66.000000
3336, 70.000000
3337, 89.000000
3338, 89.000000
3339, 100.000000
3340, 85.000000
3341, 86.000000
3342, 84.000000
3343, 69.000000
3344, 72.000000
3345, 70.000000
3346, 86.000000
3347, 72.000000
3348, 71.000000
3349, 106.000000
3350, 85.000000
3351, 102.000000
3352, 121.000000
3353, 87.000000
3354, 70.000000
3355, 96.000000
3356, 70.000000
3357, 69.000000
3358, 97.000000
3359, 68.000000
3360, 70.000000
3361, 70.000000
3362, 68.000000
3363, 68.000000
3364, 68.000000
3365, 70.000000
3366, 68.000000
3367, 67.000000
3368, 69.000000
3369, 68.000000
3370, 92.000000
3371, 68.000000
3372, 69.000000
3373, 68.000000
3374, 68.000000
3375, 69.000000
3376, 68.000000
3377, 69.000000
3378, 326.000000
3379, 169.000000
3380, 98.000000
3381, 68.000000
3382, 69.000000
3383, 68.000000
3384, 70.000000
3385, 96.000000
3386, 97.000000
3387, 117.000000
3388, 68.000000
3389, 84.000000
3390, 84.000000
3391, 82.000000
3392, 84.000000
3393, 119.000000
3394, 143.000000
3395, 84.000000
3396, 77.000000
3397, 69.000000
3398, 69.000000
3399, 69.000000
3400, 69.000000
3401, 69.000000
3402, 69.000000
3403, 71.000000
3404, 86.000000
3405, 84.000000
3406, 103.000000
3407, 83.000000
3408, 84.000000
3409, 84.000000
3410, 84.000000
3411, 71.000000
3412, 85.000000
3413, 86.000000
3414, 68.000000
3415, 69.000000
3416, 90.000000
3417, 69.000000
3418, 70.000000
3419, 68.000000
3420, 71.000000
3421, 70.000000
3422, 71.000000
3423, 69.000000
3424, 101.000000
3425, 97.000000
3426, 125.000000
3427, 85.000000
3428, 71.000000
3429, 71.000000
3430, 109.000000
3431, 97.000000
3432, 71.000000
3433, 117.000000
3434, 102.000000
3435, 98.000000
3436, 72.000000
3437, 70.000000
3438, 69.000000
3439, 101.000000
3440, 70.000000
3441, 71.000000
3442, 69.000000
3443, 112.000000
3444, 85.000000
3445, 84.000000
3446, 90.000000
3447, 85.000000
3448, 111.000000
3449, 108.000000
3450, 99.000000
3451, 97.000000
3452, 68.000000
3453, 110.000000
3454, 97.000000
3455, 72.000000
3456, 71.000000
3457, 87.000000
3458, 84.000000
3459, 110.000000
3460, 74.000000
3461, 86.000000
3462, 120.000000
3463, 117.000000
3464, 105.000000
3465, 71.000000
3466, 100.000000
3467, 86.000000
3468, 96.000000
3469, 73.000000
3470, 70.000000
3471, 113.000000
3472, 95.000000
3473, 69.000000
3474, 112.000000
3475, 85.000000
3476, 99.000000
3477, 72.000000
3478, 88.000000
3479, 99.000000
3480, 71.000000
3481, 117.000000
3482, 110.000000
3483, 86.000000
3484, 85.000000
3485, 100.000000
3486, 86.000000
3487, 98.000000
3488, 74.000000
3489, 70.000000
3490, 105.000000
3491, 85.000000
3492, 87.000000
3493, 85.000000
3494, 85.000000
3495, 73.000000
3496, 99.000000
3497, 72.000000
3498, 99.000000
3499, 105.000000
3500, 84.000000
3501, 73.000000
3502, 190.000000
3503, 105.000000
3504, 124.000000
3505, 83.000000
3506, 89.000000
3507, 71.000000
3508, 74.000000
3509, 71.000000
3510, 99.000000
3511, 86.000000
3512, 72.000000
3513, 73.000000
3514, 71.000000
3515, 72.000000
3516, 86.000000
3517, 72.000000
3518, 87.000000
3519, 85.000000
3520, 98.000000
3521, 87.000000
3522, 73.000000
3523, 99.000000
3524, 100.000000
3525, 73.000000
3526, 71.000000
3527, 74.000000
3528, 72.000000
3529, 72.000000
3530, 72.000000
3531, 72.000000
3532, 72.000000
3533, 71.000000
3534, 74.000000
3535, 82.000000
3536, 73.000000
3537, 72.000000
3538, 72.000000
3539, 71.000000
3540, 72.000000
3541, 72.000000
3542, 71.000000
3543, 73.000000
3544, 72.000000
3545, 73.000000
3546, 72.000000
3547, 92.000000
3548, 115.000000
3549, 94.000000
3550, 73.000000
3551, 72.000000
3552, 73.000000
3553, 73.000000
3554, 74.000000
3555, 94.000000
3556, 73.000000
3557, 185.000000
3558, 166.000000
3559, 164.000000
3560, 140.000000
3561, 104.000000
3562, 73.000000
3563, 88.000000
3564, 99.000000
3565, 89.000000
3566, 73.000000
3567, 100.000000
3568, 88.000000
3569, 73.000000
3570, 87.000000
3571, 98.000000
3572, 89.000000
3573, 86.000000
3574, 74.000000
3575, 87.000000
3576, 72.000000
3577, 73.000000
3578, 73.000000
3579, 103.000000
3580, 87.000000
3581, 74.000000
3582, 88.000000
3583, 73.000000
3584, 73.000000
3585, 88.000000
3586, 125.000000
3587, 74.000000
3588, 74.000000
3589, 125.000000
3590, 74.000000
3591, 72.000000
3592, 73.000000
3593, 73.000000
3594, 73.000000
3595, 74.000000
3596, 73.000000
3597, 74.000000
3598, 73.000000
3599, 73.000000
3600, 72.000000
3601, 74.000000
3602, 80.000000
3603, 80.000000
3604, 72.000000
3605, 72.000000
3606, 73.000000
3607, 72.000000
3608, 75.000000
3609, 74.000000
3610, 73.000000
3611, 73.000000
3612, 73.000000
3613, 101.000000
3614, 73.000000
3615, 73.000000
3616, 73.000000
3617, 74.000000
3618, 72.000000
3619, 130.000000
3620, 147.000000
3621, 101.000000
3622, 206.000000
3623, 123.000000
3624, 88.000000
3625, 74.000000
3626, 75.000000
3627, 74.000000
3628, 74.000000
3629, 91.000000
3630, 90.000000
3631, 74.000000
3632, 74.000000
3633, 77.000000
3634, 87.000000
3635, 91.000000
3636, 73.000000
3637, 91.000000
3638, 88.000000
3639, 89.000000
3640, 128.000000
3641, 76.000000
3642, 75.000000
3643, 73.000000
3644, 76.000000
3645, 90.000000
3646, 125.000000
3647, 112.000000
3648, 114.000000
3649, 89.000000
3650, 104.000000
3651, 87.000000
3652, 76.000000
3653, 73.000000
3654, 73.000000
3655, 74.000000
3656, 75.000000
3657, 75.000000
3658, 74.000000
3659, 96.000000
3660, 80.000000
3661, 77.000000
3662, 75.000000
3663, 75.000000
3664, 74.000000
3665, 93.000000
3666, 104.000000
3667, 89.000000
3668, 102.000000
3669, 102.000000
3670, 77.000000
3671, 74.000000
3672, 76.000000
3673, 74.000000
3674, 75.000000
3675, 103.000000
3676, 100.000000
3677, 80.000000
3678, 75.000000
3679, 97.000000
3680, 112.000000
3681, 78.000000
3682, 75.000000
3683, 91.000000
3684, 89.000000
3685, 90.000000
3686, 102.000000
3687, 76.000000
3688, 76.000000
3689, 75.000000
3690, 76.000000
3691, 74.000000
3692, 76.000000
3693, 194.000000
3694, 78.000000
3695, 75.000000
3696, 76.000000
3697, 75.000000
3698, 76.000000
3699, 116.000000
3700, 101.000000
3701, 103.000000
3702, 113.000000
3703, 102.000000
3704, 77.000000
3705, 138.000000
3706, 113.000000
3707, 90.000000
3708, 101.000000
3709, 104.000000
3710, 89.000000
3711, 144.000000
3712, 92.000000
3713, 116.000000
3714, 103.000000
3715, 115.000000
3716, 104.000000
3717, 76.000000
3718, 77.000000
3719, 125.000000
3720, 127.000000
3721, 76.000000
3722, 162.000000
3723, 90.000000
3724, 77.000000
3725, 78.000000
3726, 75.000000
3727, 75.000000
3728, 75.000000
3729, 75.000000
3730, 75.000000
3731, 155.000000
3732, 143.000000
3733, 108.000000
3734, 93.000000
3735, 117.000000
3736, 93.000000
3737, 81.000000
3738, 76.000000
3739, 98.000000
3740, 96.000000
3741, 75.000000
3742, 87.000000
3743, 87.000000
3744, 79.000000
3745, 76.000000
3746, 77.000000
3747, 77.000000
3748, 77.000000
3749, 75.000000
3750, 76.000000
3751, 76.000000
3752, 75.000000
3753, 76.000000
3754, 76.000000
3755, 77.000000
3756, 76.000000
3757, 78.000000
3758, 76.000000
3759, 78.000000
3760, 76.000000
3761, 78.000000
3762, 76.000000
3763, 77.000000
3764, 77.000000
3765, 77.000000
3766, 77.000000
3767, 76.000000
3768, 78.000000
3769, 98.000000
3770, 79.000000
3771, 116.000000
3772, 80.000000
3773, 77.000000
3774, 78.000000
3775, 77.000000
3776, 77.000000
3777, 108.000000
3778, 77.000000
3779, 77.000000
3780, 76.000000
3781, 76.000000
3782, 75.000000
3783, 78.000000
3784, 77.000000
3785, 77.000000
3786, 76.000000
3787, 76.000000
3788, 86.000000
3789, 83.000000
3790, 77.000000
3791, 79.000000
3792, 75.000000
3793, 77.000000
3794, 76.000000
3795, 76.000000
3796, 78.000000
3797, 78.000000
3798, 95.000000
3799, 130.000000
3800, 93.000000
3801, 78.000000
3802, 79.000000
3803, 78.000000
3804, 78.000000
3805, 76.000000
3806, 78.000000
3807, 77.000000
3808, 78.000000
3809, 93.000000
3810, 79.000000
3811, 77.000000
3812, 79.000000
3813, 77.000000
3814, 77.000000
3815, 77.000000
3816, 78.000000
3817, 77.000000
3818, 77.000000
3819, 79.000000
3820, 77.000000
3821, 78.000000
3822, 77.000000
3823, 78.000000
3824, 77.000000
3825, 79.000000
3826, 78.000000
3827, 78.000000
3828, 77.000000
3829, 82.000000
3830, 92.000000
3831, 78.000000
3832, 78.000000
3833, 78.000000
3834, 78.000000
3835, 79.000000
3836, 78.000000
3837, 78.000000
3838, 79.000000
3839, 77.000000
3840, 78.000000
3841, 78.000000
3842, 80.000000
3843, 79.000000
3844, 79.000000
3845, 79.000000
3846, 79.000000
3847, 79.000000
3848, 80.000000
3849, 79.000000
3850, 79.000000
3851, 79.000000
3852, 79.000000
3853, 78.000000
3854, 80.000000
3855, 80.000000
3856, 80.000000
3857, 79.000000
3858, 82.000000
3859, 80.000000
3860, 79.000000
3861, 78.000000
3862, 78.000000
3863, 80.000000
3864, 78.000000
3865, 81.000000
3866, 78.000000
3867, 80.000000
3868, 78.000000
3869, 81.000000
3870, 81.000000
3871, 83.000000
3872, 234.000000
3873, 251.000000
3874, 350.000000
3875, 338.000000
3876, 356.000000
3877, 434.000000
3878, 292.000000
3879, 224.000000
3880, 302.000000
3881, 81.000000
3882, 78.000000
3883, 81.000000
3884, 79.000000
3885, 78.000000
3886, 80.000000
3887, 78.000000
3888, 79.000000
3889, 80.000000
3890, 80.000000
3891, 79.000000
3892, 80.000000
3893, 96.000000
3894, 95.000000
3895, 116.000000
3896, 646.000000
3897, 140.000000
3898, 82.000000
3899, 78.000000
3900, 79.000000
3901, 78.000000
3902, 80.000000
3903, 79.000000
3904, 80.000000
3905, 78.000000
3906, 95.000000
3907, 80.000000
3908, 107.000000
3909, 80.000000
3910, 122.000000
3911, 116.000000
3912, 93.000000
3913, 158.000000
3914, 106.000000
3915, 80.000000
3916, 79.000000
3917, 81.000000
3918, 80.000000
3919, 80.000000
3920, 80.000000
3921, 88.000000
3922, 80.000000
3923, 81.000000
3924, 78.000000
3925, 80.000000
3926, 79.000000
3927, 80.000000
3928, 80.000000
3929, 80.000000
3930, 80.000000
3931, 82.000000
3932, 82.000000
3933, 84.000000
3934, 83.000000
3935, 98.000000
3936, 83.000000
3937, 83.000000
3938, 83.000000
3939, 82.000000
3940, 80.000000
3941, 80.000000
3942, 79.000000
3943, 83.000000
3944, 79.000000
3945, 80.000000
3946, 80.000000
3947, 81.000000
3948, 80.000000
3949, 80.000000
3950, 79.000000
3951, 81.000000
3952, 80.000000
3953, 80.000000
3954, 80.000000
3955, 82.000000
3956, 144.000000
3957, 82.000000
3958, 81.000000
3959, 131.000000
3960, 82.000000
3961, 106.000000
3962, 82.000000
3963, 94.000000
3964, 96.000000
3965, 120.000000
3966, 199.000000
3967, 81.000000
3968, 165.000000
3969, 80.000000
3970, 131.000000
3971, 308.000000
3972, 344.000000
3973, 78.000000
3974, 79.000000
3975, 79.000000
3976, 79.000000
3977, 93.000000
3978, 81.000000
3979, 80.000000
3980, 80.000000
3981, 80.000000
3982, 81.000000
3983, 79.000000
3984, 82.000000
3985, 80.000000
3986, 99.000000
3987, 80.000000
3988, 81.000000
3989, 247.000000
3990, 82.000000
3991, 80.000000
3992, 81.000000
3993, 80.000000
3994, 81.000000
3995, 80.000000
3996, 81.000000
3997, 79.000000
3998, 81.000000
3999, 81.000000
4000, 81.000000
4001, 81.000000
4002, 81.000000
4003, 82.000000
4004, 82.000000
4005, 261.000000
4006, 82.000000
4007, 83.000000
4008, 82.000000
4009, 94.000000
4010, 84.000000
4011, 81.000000
4012, 82.000000
4013, 81.000000
4014, 82.000000
4015, 81.000000
4016, 81.000000
4017, 81.000000
4018, 83.000000
4019, 81.000000
4020, 82.000000
4021, 85.000000
4022, 264.000000
4023, 83.000000
4024, 82.000000
4025, 82.000000
4026, 83.000000
4027, 81.000000
4028, 82.000000
4029, 81.000000
4030, 81.000000
4031, 82.000000
4032, 82.000000
4033, 83.000000
4034, 82.000000
4035, 81.000000
4036, 96.000000
4037, 82.000000
4038, 263.000000
4039, 82.000000
4040, 83.000000
4041, 82.000000
4042, 84.000000
4043, 82.000000
4044, 83.000000
4045, 82.000000
4046, 83.000000
4047, 82.000000
4048, 82.000000
4049, 82.000000
4050, 83.000000
4051, 82.000000
4052, 83.000000
4053, 82.000000
4054, 258.000000
4055, 83.000000
4056, 82.000000
4057, 82.000000
4058, 90.000000
4059, 190.000000
4060, 132.000000
4061, 109.000000
4062, 114.000000
4063, 87.000000
4064, 84.000000
4065, 83.000000
4066, 83.000000
4067, 83.000000
4068, 83.000000
4069, 82.000000
4070, 269.000000
4071, 99.000000
4072, 84.000000
4073, 82.000000
4074, 83.000000
4075, 81.000000
4076, 83.000000
4077, 82.000000
4078, 83.000000
4079, 83.000000
4080, 83.000000
4081, 83.000000
4082, 83.000000
4083, 82.000000
4084, 84.000000
4085, 83.000000
4086, 294.000000
4087, 83.000000
4088, 85.000000
4089, 83.000000
4090, 84.000000
4091, 82.000000
4092, 84.000000
4093, 100.000000
4094, 86.000000
4095, 82.000000
4096, 85.000000
4097, 83.000000
4098, 94.000000
4099, 83.000000
4100, 84.000000
4101, 84.000000
4102, 262.000000
4103, 84.000000
4104, 83.000000
4105, 83.000000
4106, 83.000000
4107, 84.000000
4108, 83.000000
4109, 84.000000
4110, 83.000000
4111, 83.000000
4112, 83.000000
4113, 83.000000
4114, 84.000000
4115, 86.000000
4116, 83.000000
4117, 84.000000
4118, 259.000000
4119, 85.000000
4120, 82.000000
4121, 84.000000
4122, 99.000000
4123, 85.000000
4124, 83.000000
4125, 84.000000
4126, 83.000000
4127, 84.000000
4128, 84.000000
4129, 85.000000
4130, 83.000000
4131, 84.000000
4132, 84.000000
4133, 86.000000
4134, 259.000000
4135, 86.000000
4136, 84.000000
4137, 83.000000
4138, 83.000000
4139, 85.000000
4140, 84.000000
4141, 85.000000
4142, 84.000000
4143, 85.000000
4144, 83.000000
4145, 86.000000
4146, 85.000000
4147, 83.000000
4148, 85.000000
4149, 83.000000
4150, 264.000000
4151, 83.000000
4152, 85.000000
4153, 84.000000
4154, 86.000000
4155, 84.000000
4156, 84.000000
4157, 98.000000
4158, 86.000000
4159, 85.000000
4160, 86.000000
4161, 84.000000
4162, 85.000000
4163, 84.000000
4164, 86.000000
4165, 85.000000
4166, 264.000000
4167, 85.000000
4168, 84.000000
4169, 85.000000
4170, 85.000000
4171, 85.000000
4172, 85.000000
4173, 85.000000
4174, 100.000000
4175, 103.000000
4176, 86.000000
4177, 85.000000
4178, 84.000000
4179, 86.000000
4180, 84.000000
4181, 261.000000
4182, 86.000000
4183, 85.000000
4184, 85.000000
4185, 87.000000
4186, 85.000000
4187, 84.000000
4188, 86.000000
4189, 85.000000
4190, 87.000000
4191, 84.000000
4192, 85.000000
4193, 85.000000
4194, 86.000000
4195, 85.000000
4196, 84.000000
4197, 264.000000
4198, 86.000000
4199, 86.000000
4200, 84.000000
4201, 86.000000
4202, 86.000000
4203, 85.000000
4204, 88.000000
4205, 129.000000
4206, 134.000000
4207, 131.000000
4208, 95.000000
4209, 89.000000
4210, 87.000000
4211, 85.000000
4212, 263.000000
4213, 87.000000
4214, 85.000000
4215, 85.000000
4216, 87.000000
4217, 85.000000
4218, 86.000000
4219, 86.000000
4220, 88.000000
4221, 284.000000
4222, 141.000000
4223, 85.000000
4224, 86.000000
4225, 87.000000
4226, 84.000000
4227, 86.000000
4228, 280.000000
4229, 86.000000
4230, 86.000000
4231, 87.000000
4232, 86.000000
4233, 85.000000
4234, 86.000000
4235, 87.000000
4236, 86.000000
4237, 88.000000
4238, 86.000000
4239, 86.000000
4240, 86.000000
4241, 86.000000
4242, 86.000000
4243, 266.000000
4244, 89.000000
4245, 86.000000
4246, 96.000000
4247, 87.000000
4248, 86.000000
4249, 87.000000
4250, 87.000000
4251, 98.000000
4252, 87.000000
4253, 103.000000
4254, 89.000000
4255, 87.000000
4256, 87.000000
4257, 85.000000
4258, 88.000000
4259, 264.000000
4260, 89.000000
4261, 85.000000
4262, 87.000000
4263, 90.000000
4264, 85.000000
4265, 87.000000
4266, 86.000000
4267, 87.000000
4268, 85.000000
4269, 88.000000
4270, 87.000000
4271, 88.000000
4272, 55.000000
4273, 151.000000
4274, 265.000000
4275, 87.000000
4276, 87.000000
4277, 86.000000
4278, 87.000000
4279, 89.000000
4280, 87.000000
4281, 88.000000
4282, 87.000000
4283, 87.000000
4284, 87.000000
4285, 87.000000
4286, 87.000000
4287, 89.000000
4288, 96.000000
4289, 87.000000
4290, 267.000000
4291, 87.000000
4292, 88.000000
4293, 87.000000
4294, 87.000000
4295, 87.000000
4296, 87.000000
4297, 87.000000
4298, 87.000000
4299, 87.000000
4300, 88.000000
4301, 87.000000
4302, 89.000000
4303, 99.000000
4304, 87.000000
4305, 265.000000
4306, 87.000000
4307, 88.000000
4308, 88.000000
4309, 89.000000
4310, 88.000000
4311, 87.000000
4312, 88.000000
4313, 87.000000
4314, 89.000000
4315, 87.000000
4316, 88.000000
4317, 86.000000
4318, 88.000000
4319, 86.000000
4320, 292.000000
4321, 88.000000
4322, 90.000000
4323, 89.000000
4324, 89.000000
4325, 88.000000
4326, 88.000000
4327, 89.000000
4328, 87.000000
4329, 88.000000
4330, 88.000000
4331, 88.000000
4332, 87.000000
4333, 89.000000
4334, 87.000000
4335, 269.000000
4336, 88.000000
4337, 89.000000
4338, 89.000000
4339, 88.000000
4340, 89.000000
4341, 88.000000
4342, 91.000000
4343, 88.000000
4344, 89.000000
4345, 88.000000
4346, 89.000000
4347, 89.000000
4348, 89.000000
4349, 89.000000
4350, 268.000000
4351, 90.000000
4352, 93.000000
4353, 89.000000
4354, 88.000000
4355, 89.000000
4356, 88.000000
4357, 89.000000
4358, 88.000000
4359, 89.000000
4360, 105.000000
4361, 89.000000
4362, 89.000000
4363, 88.000000
4364, 89.000000
4365, 376.000000
4366, 100.000000
4367, 88.000000
4368, 137.000000
4369, 91.000000
4370, 90.000000
4371, 89.000000
4372, 89.000000
4373, 87.000000
4374, 89.000000
4375, 259.000000
4376, 141.000000
4377, 103.000000
4378, 106.000000
4379, 90.000000
4380, 275.000000
4381, 92.000000
4382, 89.000000
4383, 89.000000
4384, 89.000000
4385, 91.000000
4386, 89.000000
4387, 88.000000
4388, 89.000000
4389, 90.000000
4390, 90.000000
4391, 89.000000
4392, 90.000000
4393, 89.000000
4394, 89.000000
4395, 268.000000
4396, 91.000000
4397, 88.000000
4398, 89.000000
4399, 92.000000
4400, 89.000000
4401, 90.000000
4402, 89.000000
4403, 92.000000
4404, 89.000000
4405, 90.000000
4406, 89.000000
4407, 89.000000
4408, 90.000000
4409, 89.000000
4410, 291.000000
4411, 90.000000
4412, 90.000000
4413, 98.000000
4414, 95.000000
4415, 89.000000
4416, 91.000000
4417, 90.000000
4418, 91.000000
4419, 90.000000
4420, 90.000000
4421, 90.000000
4422, 89.000000
4423, 90.000000
4424, 90.000000
4425, 270.000000
4426, 89.000000
4427, 91.000000
4428, 89.000000
4429, 91.000000
4430, 90.000000
4431, 89.000000
4432, 90.000000
4433, 88.000000
4434, 90.000000
4435, 89.000000
4436, 90.000000
4437, 90.000000
4438, 91.000000
4439, 91.000000
4440, 268.000000
4441, 91.000000
4442, 91.000000
4443, 90.000000
4444, 90.000000
4445, 102.000000
4446, 90.000000
4447, 91.000000
4448, 91.000000
4449, 89.000000
4450, 91.000000
4451, 90.000000
4452, 103.000000
4453, 96.000000
4454, 288.000000
4455, 92.000000
4456, 90.000000
4457, 89.000000
4458, 92.000000
4459, 92.000000
4460, 90.000000
4461, 101.000000
4462, 103.000000
4463, 129.000000
4464, 90.000000
4465, 91.000000
4466, 90.000000
4467, 91.000000
4468, 92.000000
4469, 266.000000
4470, 93.000000
4471, 90.000000
4472, 91.000000
4473, 92.000000
4474, 91.000000
4475, 91.000000
4476, 104.000000
4477, 96.000000
4478, 90.000000
4479, 92.000000
4480, 90.000000
4481, 91.000000
4482, 90.000000
4483, 91.000000
4484, 270.000000
4485, 93.000000
4486, 91.000000
4487, 91.000000
4488, 92.000000
4489, 91.000000
4490, 93.000000
4491, 91.000000
4492, 92.000000
4493, 90.000000
4494, 92.000000
4495, 91.000000
4496, 91.000000
4497, 92.000000
4498, 270.000000
4499, 92.000000
4500, 90.000000
4501, 91.000000
4502, 92.000000
4503, 91.000000
4504, 92.000000
4505, 91.000000
4506, 93.000000
4507, 91.000000
4508, 95.000000
4509, 105.000000
4510, 92.000000
4511, 93.000000
4512, 91.000000
4513, 268.000000
4514, 91.000000
4515, 91.000000
4516, 91.000000
4517, 93.000000
4518, 91.000000
4519, 93.000000
4520, 91.000000
4521, 214.000000
4522, 93.000000
4523, 92.000000
4524, 330.000000
4525, 144.000000
4526, 116.000000
4527, 308.000000
4528, 93.000000
4529, 91.000000
4530, 92.000000
4531, 94.000000
4532, 92.000000
4533, 91.000000
4534, 92.000000
4535, 92.000000
4536, 92.000000
4537, 92.000000
4538, 92.000000
4539, 93.000000
4540, 92.000000
4541, 91.000000
4542, 272.000000
4543, 93.000000
4544, 91.000000
4545, 93.000000
4546, 93.000000
4547, 93.000000
4548, 91.000000
4549, 93.000000
4550, 93.000000
4551, 93.000000
4552, 69.000000
4553, 221.000000
4554, 102.000000
4555, 92.000000
4556, 270.000000
4557, 92.000000
4558, 95.000000
4559, 93.000000
4560, 92.000000
4561, 93.000000
4562, 93.000000
4563, 107.000000
4564, 93.000000
4565, 93.000000
4566, 92.000000
4567, 93.000000
4568, 92.000000
4569, 92.000000
4570, 95.000000
4571, 271.000000
4572, 94.000000
4573, 92.000000
4574, 94.000000
4575, 95.000000
4576, 93.000000
4577, 107.000000
4578, 90.000000
4579, 91.000000
4580, 90.000000
4581, 92.000000
4582, 92.000000
4583, 90.000000
4584, 93.000000
4585, 265.000000
4586, 92.000000
4587, 107.000000
4588, 93.000000
4589, 94.000000
4590, 93.000000
4591, 94.000000
4592, 94.000000
4593, 94.000000
4594, 93.000000
4595, 94.000000
4596, 95.000000
4597, 105.000000
4598, 98.000000
4599, 271.000000
4600, 95.000000
4601, 92.000000
4602, 95.000000
4603, 94.000000
4604, 97.000000
4605, 136.000000
4606, 93.000000
4607, 95.000000
4608, 93.000000
4609, 94.000000
4610, 95.000000
4611, 93.000000
4612, 94.000000
4613, 271.000000
4614, 95.000000
4615, 94.000000
4616, 94.000000
4617, 95.000000
4618, 93.000000
4619, 94.000000
4620, 94.000000
4621, 94.000000
4622, 94.000000
4623, 96.000000
4624, 94.000000
4625, 94.000000
4626, 94.000000
4627, 317.000000
4628, 97.000000
4629, 94.000000
4630, 94.000000
4631, 95.000000
4632, 95.000000
4633, 96.000000
4634, 103.000000
4635, 97.000000
4636, 94.000000
4637, 96.000000
4638, 94.000000
4639, 95.000000
4640, 94.000000
4641, 95.000000
4642, 314.000000
4643, 129.000000
4644, 109.000000
4645, 95.000000
4646, 94.000000
4647, 94.000000
4648, 94.000000
4649, 95.000000
4650, 94.000000
4651, 95.000000
4652, 93.000000
4653, 94.000000
4654, 95.000000
4655, 94.000000
4656, 284.000000
4657, 96.000000
4658, 94.000000
4659, 95.000000
4660, 95.000000
4661, 97.000000
4662, 93.000000
4663, 94.000000
4664, 94.000000
4665, 94.000000
4666, 95.000000
4667, 95.000000
4668, 95.000000
4669, 208.000000
4670, 418.000000
4671, 96.000000
4672, 95.000000
4673, 95.000000
4674, 96.000000
4675, 95.000000
4676, 97.000000
4677, 94.000000
4678, 94.000000
4679, 95.000000
4680, 96.000000
4681, 95.000000
4682, 94.000000
4683, 96.000000
4684, 275.000000
4685, 96.000000
4686, 96.000000
4687, 96.000000
4688, 96.000000
4689, 93.000000
4690, 97.000000
4691, 95.000000
4692, 96.000000
4693, 95.000000
4694, 95.000000
4695, 96.000000
4696, 94.000000
4697, 97.000000
4698, 273.000000
4699, 96.000000
4700, 95.000000
4701, 96.000000
4702, 96.000000
4703, 94.000000
4704, 97.000000
4705, 95.000000
4706, 97.000000
4707, 95.000000
4708, 96.000000
4709, 96.000000
4710, 95.000000
4711, 114.000000
4712, 301.000000
4713, 96.000000
4714, 97.000000
4715, 96.000000
4716, 96.000000
4717, 96.000000
4718, 95.000000
4719, 97.000000
4720, 96.000000
4721, 97.000000
4722, 95.000000
4723, 97.000000
4724, 97.000000
4725, 98.000000
4726, 275.000000
4727, 95.000000
4728, 98.000000
4729, 96.000000
4730, 114.000000
4731, 97.000000
4732, 96.000000
4733, 96.000000
4734, 97.000000
4735, 97.000000
4736, 98.000000
4737, 96.000000
4738, 97.000000
4739, 273.000000
4740, 100.000000
4741, 97.000000
4742, 96.000000
4743, 98.000000
4744, 108.000000
4745, 99.000000
4746, 96.000000
4747, 98.000000
4748, 97.000000
4749, 96.000000
4750, 96.000000
4751, 96.000000
4752, 96.000000
4753, 276.000000
4754, 97.000000
4755, 98.000000
4756, 96.000000
4757, 98.000000
4758, 97.000000
4759, 97.000000
4760, 96.000000
4761, 96.000000
4762, 97.000000
4763, 98.000000
4764, 97.000000
4765, 96.000000
4766, 96.000000
4767, 277.000000
4768, 97.000000
4769, 98.000000
4770, 98.000000
